SKU,Order_Date,Product_Type,Price,Availability,Number_Products_Sold,Revenue_Generated,Customer_Region,Customer_Segment,Supplier_Name,Supplier_Defect_Rate,Inspection_Result,Defect_Rate,Return_Reason,Return_Date,Refund_Status,Shipping_Carrier,Shipping_Cost,Transport_Mode,Lead_Time,Manufacturing_Lead_Time,Shipping_Time,Notes,Order_Month,Is_Return
SKU10123,2024-06-13 21:29:37.847990,Smartphone,1142.69,In Stock,23,26281.870000000003,South,Regular,Supplier_E,3.79,Pass,3.3,Unknown,,,Carrier_W,58.21,Air,12,9,3,,2024-06,0
SKU10124,2024-09-01 21:29:37.847990,Laptop,845.56,In Stock,31,26212.36,East,Premium,Supplier_B,3.49,Fail,6.09,Unknown,,,Carrier_X,73.84,Air,23,6,2,,2024-09,0
SKU10125,2024-06-28 21:29:37.847990,Laptop,1178.86,In Stock,35,41260.1,East,Premium,Supplier_A,1.14,Pass,0.92,Late Delivery,2024-06-30 21:29:37.847990,Pending,Carrier_X,63.18,Ground,29,5,4,,2024-06,1
SKU10126,2024-07-12 21:29:37.847990,Laptop,884.65,In Stock,26,23000.9,North,Regular,Supplier_D,1.65,Pass,1.32,Unknown,,,Carrier_X,30.88,Sea,31,6,15,,2024-07,0
SKU10127,2024-12-12 21:29:37.847990,Laptop,1582.23,In Stock,47,74364.81,West,Premium,Supplier_A,1.49,Pass,1.4,Changed Mind,2024-12-26 21:29:37.847990,Rejected,Carrier_Z,70.52,Ground,26,6,9,,2024-12,1
SKU10128,2024-12-29 21:29:37.847990,Laptop,1362.61,In Stock,38,51779.17999999999,West,Premium,Supplier_E,5.15,Pass,4.75,Unknown,,,Carrier_X,63.08,Ground,19,9,4,,2024-12,0
SKU10129,2025-03-05 21:29:37.847990,Laptop,1074.27,In Stock,43,46193.61,South,Premium,Supplier_B,2.72,Pass,2.71,Unknown,,,Carrier_X,53.42,Ground,26,5,5,,2025-03,0
SKU10130,2025-03-01 21:29:37.847990,Smartphone,788.32,In Stock,44,34686.08,West,Premium,Supplier_A,0.94,Pass,0.8,Unknown,,,Carrier_Y,52.65,Air,18,7,1,,2025-03,0
SKU10131,2024-09-29 21:29:37.847990,Smartphone,1200.0,In Stock,18,21600.0,West,Regular,Supplier_A,0.98,Pass,0.58,Unknown,,,Carrier_X,106.62,Air,36,10,2,While degree spring stand subject figure law.,2024-09,0
SKU10132,2024-08-02 21:29:37.847990,Tablet,511.93,In Stock,26,13310.18,South,Premium,Supplier_B,4.06,Pass,3.81,Unknown,,,Carrier_X,16.75,Ground,34,5,3,,2024-08,0
SKU10133,2025-05-14 21:29:37.847990,Smartphone,762.42,In Stock,15,11436.3,Central,Regular,Supplier_E,4.61,Pass,4.23,Unknown,,,Carrier_Y,50.53,Air,19,5,1,,2025-05,0
SKU10134,2024-09-06 21:29:37.847990,Smartphone,940.54,In Stock,23,21632.42,Central,Regular,Supplier_E,3.4,Pass,3.32,Other,2024-10-03 21:29:37.847990,Pending,Carrier_Z,50.5,Ground,28,6,4,Pick plant and.,2024-09,1
SKU10135,2024-12-06 21:29:37.847990,Smartphone,1138.5,In Stock,31,35293.5,South,Regular,Supplier_C,5.25,Pass,4.97,Unknown,,,Carrier_X,53.06,Ground,25,7,3,,2024-12,0
SKU10136,2024-06-21 21:29:37.847990,Laptop,2000.0,In Stock,20,40000.0,South,Regular,Supplier_A,1.18,Pass,0.95,Unknown,,,Carrier_X,94.04,Air,27,12,2,,2024-06,0
SKU10137,2024-05-31 21:29:37.847990,Tablet,468.03,In Stock,12,5616.36,North,Regular,Supplier_A,1.55,Pass,1.2,Unknown,,,Carrier_X,18.84,Ground,31,5,6,,2024-05,0
SKU10138,2024-10-20 21:29:37.847990,Tablet,858.75,Out of Stock,11,9446.25,North,Regular,Supplier_A,0.76,Pass,0.55,Unknown,,,Carrier_Z,35.13,Ground,27,4,6,,2024-10,0
SKU10139,2024-08-14 21:29:37.847990,Tablet,555.98,Out of Stock,16,8895.68,East,Regular,Supplier_A,1.41,Pass,1.03,Unknown,,,Carrier_Z,36.66,Air,30,10,1,,2024-08,0
SKU10140,2024-08-13 21:29:37.847990,Smartphone,1200.0,In Stock,34,40800.0,Central,Premium,Supplier_C,5.26,,5.26,Late Delivery,2024-09-10 21:29:37.847990,Completed,Carrier_Y,63.45,Ground,29,4,9,,2024-08,1
SKU10141,2024-07-01 21:29:37.847990,Headphones,182.07,In Stock,28,5097.96,North,Premium,Supplier_C,5.43,,5.43,Late Delivery,2024-07-30 21:29:37.847990,Completed,Carrier_Z,8.49,Ground,31,8,9,,2024-07,1
SKU10142,2024-12-16 21:29:37.847990,Laptop,1484.9,In Stock,39,57911.100000000006,West,Regular,Supplier_D,1.58,Pass,1.19,Unknown,,,Carrier_Y,114.35,Air,31,6,3,,2024-12,0
SKU10143,2024-09-17 21:29:37.847990,Smartphone,1065.41,In Stock,20,21308.2,East,Regular,Supplier_D,1.71,Pass,1.63,Unknown,,,Carrier_X,50.15,Ground,35,8,3,,2024-09,0
SKU10144,2024-09-05 21:29:37.847990,Tablet,382.09,In Stock,17,6495.53,West,Regular,Supplier_B,2.68,Fail,4.81,Unknown,,,Carrier_Y,28.21,Air,11,5,1,,2024-09,0
SKU10145,2025-03-25 21:29:37.847990,Smartphone,618.14,In Stock,43,26580.02,Central,Premium,Supplier_C,5.08,,5.08,Unknown,,,Carrier_X,55.27,Air,21,7,1,Own personal the themselves participant.,2025-03,0
SKU10146,2025-04-22 21:29:37.847990,Tablet,249.34,In Stock,16,3989.44,South,Regular,Supplier_B,3.6,Pass,3.18,Unknown,,,Carrier_W,7.86,Ground,35,5,7,,2025-04,0
SKU10147,2025-05-01 21:29:37.847990,Laptop,1786.16,Out of Stock,22,39295.52,North,Regular,Supplier_D,2.19,Pass,1.91,Unknown,,,Carrier_X,124.27,Air,25,3,1,,2025-05,0
SKU10148,2024-08-19 21:29:37.847990,Smartphone,452.62,In Stock,23,10410.26,South,Regular,Supplier_A,1.49,Pass,1.45,Unknown,,,Carrier_Y,14.79,Sea,34,6,22,,2024-08,0
SKU10149,2024-06-18 21:29:37.847990,Laptop,2000.0,In Stock,23,46000.0,West,Regular,Supplier_E,4.3,Pass,4.17,Defective,2024-07-14 21:29:37.847990,Pending,Carrier_X,105.1,Ground,14,9,5,,2024-06,1
SKU10150,2024-07-27 21:29:37.847990,Smartphone,1200.0,In Stock,33,39600.0,East,Premium,Supplier_A,2.14,Pass,2.12,Unknown,,,Carrier_Y,91.96,Air,22,5,1,,2024-07,0
SKU10151,2024-10-07 21:29:37.847990,Laptop,1062.35,In Stock,20,21247.0,South,Regular,Supplier_C,5.0,Pass,4.9,Unknown,,,Carrier_X,42.76,Ground,28,4,6,,2024-10,0
SKU10152,2025-04-23 21:29:37.847990,Laptop,813.98,Out of Stock,14,11395.72,Central,Regular,Supplier_B,2.9,Pass,2.42,Unknown,,,Carrier_Y,53.51,Air,15,6,1,,2025-04,0
SKU10153,2025-04-06 21:29:37.847990,Headphones,204.78,In Stock,32,6552.96,Central,Wholesale,Supplier_D,2.88,Fail,4.19,Unknown,,,Carrier_Y,9.34,Air,29,10,1,,2025-04,0
SKU10154,2025-01-31 21:29:37.847990,Laptop,1854.08,In Stock,22,40789.76,North,Regular,Supplier_A,0.5,Pass,0.48,Unknown,,,Carrier_W,147.87,Air,18,8,1,,2025-01,0
SKU10155,2024-09-07 21:29:37.847990,Smartphone,975.43,In Stock,45,43894.35,South,Premium,Supplier_D,1.45,Pass,1.43,Unknown,,,Carrier_Y,43.81,Ground,28,5,4,,2024-09,0
SKU10156,2025-05-17 21:29:37.847990,Laptop,732.73,In Stock,17,12456.41,East,Regular,Supplier_A,1.61,Pass,1.47,Unknown,,,Carrier_Y,36.42,Ground,47,4,9,,2025-05,0
SKU10157,2024-11-20 21:29:37.847990,Laptop,1395.51,In Stock,30,41865.3,North,Regular,Supplier_D,1.62,Pass,1.35,Unknown,,,Carrier_X,47.48,Ground,35,6,3,,2024-11,0
SKU10158,2024-11-06 21:29:37.847990,Laptop,1207.91,In Stock,22,26574.02,West,Regular,Supplier_D,1.16,Fail,3.69,Unknown,,,Carrier_X,66.12,Air,17,5,1,,2024-11,0
SKU10159,2024-07-05 21:29:37.847990,Smartphone,541.68,In Stock,25,13541.999999999998,East,Regular,Supplier_B,3.24,Pass,2.84,Unknown,,,Carrier_W,30.55,Ground,31,3,7,,2024-07,0
SKU10160,2025-02-18 21:29:37.847990,Smartphone,695.64,Out of Stock,19,13217.16,East,Regular,Supplier_A,1.79,Fail,4.72,Unknown,,,Carrier_Y,58.56,Air,39,6,1,,2025-02,0
SKU10161,2025-01-25 21:29:37.847990,Laptop,1138.8,Out of Stock,16,18220.8,North,Premium,Supplier_B,1.79,Pass,1.49,Unknown,,,Carrier_Y,57.42,Ground,32,9,4,,2025-01,0
SKU10162,2025-02-22 21:29:37.847990,Laptop,1276.37,In Stock,9,11487.329999999998,East,Regular,Supplier_B,2.78,Pass,2.62,Unknown,,,Carrier_X,67.11,Ground,20,9,6,,2025-02,0
SKU10163,2025-05-06 21:29:37.847990,Smartwatch,317.82,In Stock,13,4131.66,East,Premium,Supplier_A,1.85,,1.85,Changed Mind,2025-05-14 21:29:37.847990,Completed,Carrier_Y,17.57,Ground,19,4,7,,2025-05,1
SKU10164,2024-11-26 21:29:37.847990,Headphones,186.03,In Stock,36,6697.08,Central,Premium,Supplier_A,0.5,Pass,0.5,Unknown,,,Carrier_Y,10.82,Ground,16,6,4,,2024-11,0
SKU10165,2024-08-04 21:29:37.847990,Smartwatch,176.43,Out of Stock,5,882.1500000000001,Central,Regular,Supplier_D,1.18,Pass,0.92,Unknown,,,Carrier_Z,6.75,Ground,40,3,4,,2024-08,0
SKU10166,2025-01-16 21:29:37.847990,Laptop,876.62,In Stock,16,14025.92,East,Regular,Supplier_B,3.47,Pass,3.02,Unknown,,,Carrier_Z,42.45,Air,18,7,1,,2025-01,0
SKU10167,2025-03-22 21:29:37.847990,Smartphone,690.41,Out of Stock,21,14498.61,West,Regular,Supplier_A,1.02,Pass,0.73,Unknown,,,Carrier_W,35.28,Air,41,5,3,,2025-03,0
SKU10168,2025-01-19 21:29:37.847990,Headphones,89.61,In Stock,12,1075.32,West,Regular,Supplier_C,4.25,Pass,4.09,Unknown,,,Carrier_Y,7.52,Air,11,7,1,,2025-01,0
SKU10169,2025-03-18 21:29:37.847990,Headphones,127.05,In Stock,13,1651.65,North,Regular,Supplier_C,5.74,,5.74,Unknown,,,Carrier_Z,6.11,Ground,19,9,7,,2025-03,0
SKU10170,2024-07-17 21:29:37.847990,Smartphone,1200.0,In Stock,39,46800.0,North,Premium,Supplier_A,1.88,Pass,1.44,Wrong Product,2024-07-24 21:29:37.847990,Completed,Carrier_X,61.53,Air,18,8,1,,2024-07,1
SKU10171,2024-08-06 21:29:37.847990,Smartphone,823.49,Out of Stock,23,18940.27,East,Regular,Supplier_C,5.4,Pass,5.17,Unknown,,,Carrier_Z,56.06,Air,20,8,3,,2024-08,0
SKU10172,2024-10-16 21:29:37.847990,Laptop,1474.92,Out of Stock,32,47197.44,North,Premium,Supplier_C,5.71,,5.71,Unknown,,,Carrier_Y,103.72,Air,20,6,3,,2024-10,0
SKU10173,2024-11-23 21:29:37.847990,Smartphone,1200.0,In Stock,29,34800.0,North,Regular,Supplier_A,1.98,Pass,1.83,Unknown,,,Carrier_Y,60.31,Ground,38,7,4,,2024-11,0
SKU10174,2024-07-09 21:29:37.847990,Tablet,661.16,Out of Stock,32,21157.12,West,Premium,Supplier_B,3.44,Fail,6.17,Unknown,,,Carrier_Y,49.52,Air,18,7,1,,2024-07,0
SKU10175,2025-01-01 21:29:37.847990,Smartwatch,600.0,In Stock,10,6000.0,East,Regular,Supplier_D,2.39,Pass,2.14,Unknown,,,Carrier_Y,27.42,Ground,19,4,7,,2025-01,0
SKU10176,2024-07-07 21:29:37.847990,Laptop,2000.0,In Stock,21,42000.0,West,Regular,Supplier_C,5.34,,5.34,Defective,2024-08-01 21:29:37.847990,Completed,Carrier_X,91.77,Ground,13,7,6,,2024-07,1
SKU10177,2025-04-26 21:29:37.847990,Smartphone,655.09,In Stock,19,12446.71,North,Regular,Supplier_A,1.52,Pass,1.2,Unknown,,,Carrier_Z,33.06,Ground,36,5,7,,2025-04,0
SKU10178,2025-05-25 21:29:37.847990,Smartphone,614.12,In Stock,27,16581.24,Central,Regular,Supplier_B,3.32,Pass,2.97,Unknown,,,Carrier_X,28.85,Air,12,7,2,,2025-05,0
SKU10179,2024-12-14 21:29:37.847990,Tablet,647.61,In Stock,15,9714.15,West,Regular,Supplier_B,3.36,Pass,3.21,Unknown,,,Carrier_Y,33.2,Air,17,4,3,,2024-12,0
SKU10180,2025-02-09 21:29:37.847990,Headphones,115.74,In Stock,5,578.6999999999999,South,Regular,Supplier_D,1.37,Pass,1.15,Unknown,,,Carrier_W,8.83,Air,37,8,1,,2025-02,0
SKU10181,2024-11-07 21:29:37.847990,Smartwatch,600.0,In Stock,27,16200.0,South,Wholesale,Supplier_D,2.01,Fail,4.69,Unknown,,,Carrier_Z,36.2,Air,21,8,1,,2024-11,0
SKU10182,2025-03-02 21:29:37.847990,Laptop,1055.49,Out of Stock,23,24276.27,West,Regular,Supplier_A,1.62,Pass,1.13,Defective,2025-03-22 21:29:37.847990,Pending,Carrier_W,53.23,Air,20,5,3,,2025-03,1
SKU10183,2025-04-15 21:29:37.847990,Smartphone,517.88,In Stock,42,21750.96,South,Regular,Supplier_A,1.57,Pass,1.28,Unknown,,,Carrier_Y,20.42,Ground,40,6,6,,2025-04,0
SKU10184,2024-08-19 21:29:37.847990,Smartphone,478.5,In Stock,22,10527.0,North,Regular,Supplier_B,3.17,Pass,2.9,Unknown,,,Carrier_W,27.04,Air,22,8,1,,2024-08,0
SKU10185,2024-09-23 21:29:37.847990,Smartwatch,250.36,In Stock,12,3004.32,East,Regular,Supplier_A,1.51,Pass,1.13,Wrong Product,2024-09-27 21:29:37.847990,Pending,Carrier_Y,6.67,Sea,62,6,28,,2024-09,1
SKU10186,2025-05-24 21:29:37.847990,Laptop,1236.56,Out of Stock,14,17311.84,North,Regular,Supplier_A,1.8,Pass,1.65,Late Delivery,2025-05-30 21:29:37.847990,Pending,Carrier_Y,48.63,Ground,42,13,4,Skin turn image visit skill.,2025-05,1
SKU10187,2024-08-15 21:29:37.847990,Headphones,260.02,In Stock,17,4420.34,West,Premium,Supplier_A,1.71,Pass,1.65,Unknown,,,Carrier_W,15.1,Ground,26,3,9,,2024-08,0
SKU10188,2024-10-23 21:29:37.847990,Smartwatch,277.3,In Stock,6,1663.8000000000002,North,Regular,Supplier_A,1.24,Pass,0.76,Unknown,,,Carrier_W,8.99,Ground,41,6,7,,2024-10,0
SKU10189,2024-07-31 21:29:37.847990,Smartphone,1200.0,In Stock,28,33600.0,East,Regular,Supplier_C,5.18,Pass,5.12,Unknown,,,Carrier_W,99.74,Air,18,8,3,,2024-07,0
SKU10190,2025-04-03 21:29:37.847990,Smartphone,1200.0,In Stock,14,16800.0,East,Regular,Supplier_A,1.32,Pass,1.15,Unknown,,,Carrier_Z,78.89,Air,35,4,1,,2025-04,0
SKU10191,2024-12-31 21:29:37.847990,Headphones,57.27,In Stock,20,1145.4,West,Regular,Supplier_C,5.51,Pass,5.22,Unknown,,,Carrier_Z,3.79,Air,25,9,3,Mother speech hundred sister.,2024-12,0
SKU10192,2024-09-24 21:29:37.847990,Tablet,561.57,In Stock,14,7861.98,East,Regular,Supplier_E,3.27,Pass,2.86,Unknown,,,Carrier_Y,27.15,Ground,21,5,9,,2024-09,0
SKU10193,2024-09-22 21:29:37.847990,Tablet,332.45,In Stock,22,7313.9,East,Premium,Supplier_A,1.11,Pass,1.08,Unknown,,,Carrier_Z,21.43,Air,22,7,1,,2024-09,0
SKU10194,2025-02-28 21:29:37.847990,Laptop,1496.71,Out of Stock,21,31430.91,North,Premium,Supplier_D,2.14,Pass,1.96,Unknown,,,Carrier_X,57.76,Ground,29,4,5,,2025-02,0
SKU10195,2024-12-23 21:29:37.847990,Headphones,156.03,In Stock,14,2184.42,Central,Regular,Supplier_C,5.22,Pass,4.8,Unknown,,,Carrier_Z,4.76,Ground,19,8,9,,2024-12,0
SKU10196,2025-04-11 21:29:37.847990,Headphones,214.38,In Stock,32,6860.16,North,Premium,Supplier_A,1.17,,1.17,Unknown,,,Carrier_W,7.03,Ground,27,5,6,Level avoid role care save anything late.,2025-04,0
SKU10197,2024-06-27 21:29:37.847990,Tablet,454.75,In Stock,11,5002.25,North,Regular,Supplier_E,4.31,Pass,4.27,Unknown,,,Carrier_W,21.76,Ground,24,6,9,,2024-06,0
SKU10198,2024-07-08 21:29:37.847990,Smartphone,1200.0,In Stock,32,38400.0,East,Regular,Supplier_D,1.82,Pass,1.54,Unknown,,,Carrier_Y,63.81,Air,13,10,1,,2024-07,0
SKU10199,2024-11-26 21:29:37.847990,Laptop,1437.29,In Stock,23,33057.67,North,Regular,Supplier_B,3.52,Pass,3.12,Unknown,,,Carrier_W,81.85,Ground,20,4,6,,2024-11,0
SKU10200,2024-06-13 21:29:37.847990,Laptop,1606.51,In Stock,39,62653.89,West,Premium,Supplier_D,2.47,Fail,4.99,Unknown,,,Carrier_X,38.74,Sea,48,8,12,,2024-06,0
SKU10201,2024-07-09 21:29:37.847990,Headphones,135.98,In Stock,13,1767.7399999999998,South,Regular,Supplier_A,2.7,Pass,2.62,Unknown,,,Carrier_Z,8.38,Air,20,7,3,,2024-07,0
SKU10202,2024-10-01 21:29:37.847990,Laptop,1929.32,In Stock,15,28939.8,South,Regular,Supplier_D,1.78,Pass,1.67,Other,2024-10-25 21:29:37.847990,Completed,Carrier_Y,76.5,Ground,18,3,6,,2024-10,1
SKU10203,2025-05-14 21:29:37.847990,Smartwatch,600.0,In Stock,13,7800.0,North,Regular,Supplier_D,1.84,Pass,1.74,Unknown,,,Carrier_Y,31.85,Ground,28,6,4,,2025-05,0
SKU10204,2025-02-16 21:29:37.847990,Smartwatch,271.96,In Stock,9,2447.64,South,Regular,Supplier_A,1.29,Pass,0.93,Late Delivery,2025-02-23 21:29:37.847990,Rejected,Carrier_X,20.29,Air,19,5,2,,2025-02,1
SKU10205,2024-07-10 21:29:37.847990,Smartphone,981.37,In Stock,24,23552.88,South,Regular,Supplier_E,3.83,Fail,6.51,Defective,2024-07-18 21:29:37.847990,Completed,Carrier_X,44.88,Air,16,8,1,,2024-07,1
SKU10206,2024-12-14 21:29:37.847990,Smartphone,1200.0,In Stock,53,63600.0,North,Premium,Supplier_D,2.69,Pass,2.43,Unknown,,,Carrier_Y,61.99,Air,17,9,1,,2024-12,0
SKU10207,2024-12-27 21:29:37.847990,Tablet,458.36,In Stock,28,12834.08,South,Premium,Supplier_E,4.03,Pass,3.7,Changed Mind,2025-01-23 21:29:37.847990,Pending,Carrier_W,28.83,Air,16,6,1,,2024-12,1
SKU10208,2024-07-09 21:29:37.847990,Smartphone,851.0,Out of Stock,63,53613.0,North,Wholesale,Supplier_A,1.25,Pass,1.2,Unknown,,,Carrier_Z,51.96,Air,35,6,1,,2024-07,0
SKU10209,2025-04-15 21:29:37.847990,Laptop,1459.28,Out of Stock,17,24807.76,South,Regular,Supplier_D,2.48,Pass,2.37,Unknown,,,Carrier_Z,47.06,Ground,16,3,4,,2025-04,0
SKU10210,2024-11-09 21:29:37.847990,Tablet,483.99,Out of Stock,23,11131.77,Central,Regular,Supplier_D,0.73,Pass,0.42,Changed Mind,2024-11-17 21:29:37.847990,Completed,Carrier_Y,27.09,Air,29,6,1,,2024-11,1
SKU10211,2024-09-26 21:29:37.847990,Smartwatch,372.83,In Stock,14,5219.62,South,Premium,Supplier_B,3.39,Pass,3.35,Unknown,,,Carrier_Z,25.38,Air,25,3,1,Produce service key everybody.,2024-09,0
SKU10212,2024-11-08 21:29:37.847990,Smartphone,473.58,In Stock,26,12313.08,South,Regular,Supplier_A,1.62,Pass,1.49,Unknown,,,Carrier_X,23.35,Ground,20,7,3,,2024-11,0
SKU10213,2024-10-13 21:29:37.847990,Laptop,1671.67,In Stock,35,58508.45,North,Premium,Supplier_A,1.51,Pass,1.33,Unknown,,,Carrier_X,138.19,Air,40,5,2,,2024-10,0
SKU10214,2024-06-05 21:29:37.847990,Laptop,1465.17,In Stock,18,26373.06,North,Regular,Supplier_B,4.03,Pass,3.58,Unknown,,,Carrier_Y,79.93,Air,31,3,3,,2024-06,0
SKU10215,2025-01-04 21:29:37.847990,Laptop,1038.06,In Stock,11,11418.66,West,Regular,Supplier_B,2.33,Pass,1.88,Unknown,,,Carrier_Z,33.99,Ground,18,6,4,,2025-01,0
SKU10216,2024-12-01 21:29:37.847990,Smartwatch,281.32,Out of Stock,31,8720.92,East,Wholesale,Supplier_A,1.79,Pass,1.31,Unknown,,,Carrier_Z,16.39,Ground,21,5,9,,2024-12,0
SKU10217,2025-02-09 21:29:37.847990,Laptop,1244.67,In Stock,14,17425.38,South,Regular,Supplier_C,4.98,,4.98,Unknown,,,Carrier_W,60.86,Air,23,6,1,Management write site head husband surface action human.,2025-02,0
SKU10218,2024-11-15 21:29:37.847990,Laptop,1544.6,Out of Stock,17,26258.2,South,Regular,Supplier_A,1.44,Pass,1.02,Unknown,,,Carrier_W,73.03,Air,18,7,1,,2024-11,0
SKU10219,2024-12-02 21:29:37.847990,Smartphone,1070.22,In Stock,42,44949.24,Central,Regular,Supplier_B,2.57,Pass,2.34,Changed Mind,2024-12-24 21:29:37.847990,Completed,Carrier_X,35.3,Sea,30,4,13,,2024-12,1
SKU10220,2024-11-04 21:29:37.847990,Smartphone,781.28,Out of Stock,37,28907.36,North,Regular,Supplier_B,2.44,Pass,2.08,Unknown,,,Carrier_W,41.07,Air,25,9,1,,2024-11,0
SKU10221,2025-03-16 21:29:37.847990,Laptop,2000.0,In Stock,20,40000.0,Central,Premium,Supplier_A,1.81,Pass,1.39,Unknown,,,Carrier_Y,99.31,Air,30,6,1,,2025-03,0
SKU10222,2025-01-28 21:29:37.847990,Smartphone,664.57,In Stock,55,36551.350000000006,North,Wholesale,Supplier_A,2.07,Pass,1.81,Unknown,,,Carrier_Z,25.24,Ground,31,9,6,,2025-01,0
SKU10223,2024-06-18 21:29:37.847990,Headphones,234.94,In Stock,14,3289.16,South,Regular,Supplier_E,4.29,Pass,4.27,Late Delivery,2024-07-01 21:29:37.847990,Completed,Carrier_Z,12.85,Air,27,6,3,,2024-06,1
SKU10224,2024-10-21 21:29:37.847990,Smartwatch,456.26,Out of Stock,10,4562.6,East,Premium,Supplier_D,2.48,Pass,2.38,Unknown,,,Carrier_Y,25.05,Ground,38,8,6,,2024-10,0
SKU10225,2024-07-12 21:29:37.847990,Tablet,331.27,In Stock,16,5300.32,West,Regular,Supplier_C,5.26,,5.26,Unknown,,,Carrier_W,16.5,Ground,24,3,4,,2024-07,0
SKU10226,2024-08-13 21:29:37.847990,Headphones,171.3,In Stock,15,2569.5,North,Regular,Supplier_A,1.84,Pass,1.49,Unknown,,,Carrier_X,10.76,Air,35,5,1,,2024-08,0
SKU10227,2025-04-30 21:29:37.847990,Laptop,1264.3,In Stock,17,21493.1,North,Regular,Supplier_B,3.11,Pass,3.09,Unknown,,,Carrier_X,88.47,Air,30,6,2,,2025-04,0
SKU10228,2024-10-08 21:29:37.847990,Laptop,1719.17,In Stock,12,20630.04,East,Regular,Supplier_E,3.6,Pass,3.19,Unknown,,,Carrier_X,87.1,Air,23,9,2,,2024-10,0
SKU10229,2024-07-16 21:29:37.847990,Tablet,900.0,In Stock,27,24300.0,West,Premium,Supplier_D,1.93,Pass,1.77,Unknown,,,Carrier_Z,32.23,Ground,40,5,4,,2024-07,0
SKU10230,2025-02-22 21:29:37.847990,Smartphone,655.78,In Stock,21,13771.38,North,Regular,Supplier_C,4.85,,4.85,Unknown,,,Carrier_Y,29.62,Air,15,6,3,,2025-02,0
SKU10231,2024-07-03 21:29:37.847990,Laptop,1812.67,In Stock,34,61630.78,East,Premium,Supplier_A,1.76,Pass,1.68,Unknown,,,Carrier_Y,103.16,Ground,31,3,6,,2024-07,0
SKU10232,2025-01-10 21:29:37.847990,Tablet,623.13,In Stock,10,6231.3,South,Regular,Supplier_C,5.07,Pass,5.02,Changed Mind,2025-01-22 21:29:37.847990,Completed,Carrier_W,19.52,Ground,23,11,6,,2025-01,1
SKU10233,2024-06-04 21:29:37.847990,Smartphone,439.37,In Stock,51,22407.87,East,Premium,Supplier_A,1.64,Pass,1.39,Unknown,,,Carrier_W,18.42,Ground,45,9,7,,2024-06,0
SKU10234,2024-06-25 21:29:37.847990,Headphones,98.25,In Stock,39,3831.75,Central,Wholesale,Supplier_E,4.24,Pass,4.11,Defective,2024-07-13 21:29:37.847990,Pending,Carrier_W,4.02,Ground,25,4,4,,2024-06,1
SKU10235,2025-01-15 21:29:37.847990,Smartphone,1200.0,In Stock,16,19200.0,West,Regular,Supplier_A,1.51,Pass,1.31,Unknown,,,Carrier_Y,82.2,Air,18,7,1,,2025-01,0
SKU10236,2024-10-20 21:29:37.847990,Smartphone,1200.0,In Stock,18,21600.0,West,Regular,Supplier_A,0.5,Pass,0.33,Unknown,,,Carrier_Y,107.3,Air,13,9,1,Teach performance door activity kid week.,2024-10,0
SKU10237,2024-08-02 21:29:37.847990,Smartphone,400.0,In Stock,21,8400.0,Central,Regular,Supplier_D,2.45,Pass,2.11,Unknown,,,Carrier_Z,31.46,Air,29,6,1,,2024-08,0
SKU10238,2024-11-09 21:29:37.847990,Smartphone,1083.84,In Stock,33,35766.719999999994,South,Regular,Supplier_A,1.92,Pass,1.81,Unknown,,,Carrier_X,48.72,Ground,18,6,6,,2024-11,0
SKU10239,2024-07-08 21:29:37.847990,Smartphone,985.09,In Stock,20,19701.8,Central,Regular,Supplier_B,3.08,Pass,2.88,Unknown,,,Carrier_X,76.25,Air,25,8,1,,2024-07,0
SKU10240,2024-06-13 21:29:37.847990,Smartphone,631.34,In Stock,69,43562.46,Central,Wholesale,Supplier_B,3.98,Pass,3.72,Unknown,,,Carrier_Y,20.7,Ground,38,8,7,,2024-06,0
SKU10241,2024-07-30 21:29:37.847990,Headphones,177.59,In Stock,16,2841.44,East,Regular,Supplier_D,1.72,,1.72,Late Delivery,2024-08-15 21:29:37.847990,Completed,Carrier_Y,13.09,Air,27,10,3,,2024-07,1
SKU10242,2025-04-22 21:29:37.847990,Laptop,1087.15,In Stock,19,20655.85,South,Regular,Supplier_C,5.28,Pass,4.98,Unknown,,,Carrier_Z,49.82,Ground,22,6,7,Country evidence end else indeed meeting.,2025-04,0
SKU10243,2024-09-26 21:29:37.847990,Smartwatch,466.89,In Stock,14,6536.46,East,Regular,Supplier_E,4.75,Pass,4.53,Unknown,,,Carrier_X,17.43,Ground,21,7,6,,2024-09,0
SKU10244,2024-10-17 21:29:37.847990,Smartphone,896.19,In Stock,18,16131.420000000002,South,Regular,Supplier_A,1.51,Pass,1.5,Unknown,,,Carrier_Z,72.13,Air,30,3,1,,2024-10,0
SKU10245,2024-11-04 21:29:37.847990,Smartphone,635.48,In Stock,26,16522.48,South,Regular,Supplier_A,1.25,Pass,0.9,Unknown,,,Carrier_Y,32.01,Ground,23,9,6,,2024-11,0
SKU10246,2024-08-25 21:29:37.847990,Headphones,225.09,In Stock,14,3151.26,North,Regular,Supplier_B,2.38,Pass,2.19,Unknown,,,Carrier_X,15.77,Air,15,5,1,,2024-08,0
SKU10247,2025-04-16 21:29:37.847990,Smartwatch,254.62,In Stock,24,6110.88,West,Wholesale,Supplier_D,2.05,Pass,1.73,Unknown,,,Carrier_W,10.83,Ground,40,6,4,,2025-04,0
